Num;Décision;Mention;DICT;QSION;RDACT;MATHS;HGEO;ANGL;SVT;SCPHY;ECM;EPS;DS_EN;LGFAC;Tot;sexe;age;etablissement
402159;ADM;PASS;0;10;9;5;17;11;15;5;14;13;;15;170;F;17;CPL DAROUL COUR'AN
402160;AJ;;0;7;11;6;15;8;10;9;8;14;;17;150;M;16;CEG KOULOUNDE
402161;ADM;PASS;1;6;10;6;15;12;8;9;14;10;;18;160;F;18;CPL DAROUL COUR'AN
402162;AJ;;0;4;8;7;16;8;11;3;8;0;10;14;130;M;18;CEG SALIMDE
402163;AJ;;0;4;9;4;6;8;6;4;6;15;14;;99;F;21;CEG LE PHENIX
402164;ADM;PASS;0;7;10;6;18;7;16;10;11;13;;20;171;M;14;CS EL FAROUK
402165;ADM;PASS;0;10;11;4;18;10;16;11;12;10;;19;179;F;14;CEG KOULOUNDE
402166;ADM;PASS;0;7;10;6;17;11;11;10;11;12;16;;166;F;16;CEG KOULOUNDE
402167;ADM;PASS;1;12;10;7;16;7;11;8;12;0;;20;160;F;19;CPL DAROUL COUR'AN
402168;ADM;PASS;1;4;10;10;16;9;7;9;12;15;;19;161;M;19;CEG SALIMDE
402169;ADM;ABIEN;0;13;13;13;19;10;18;13;12;13;;14;216;M;17;CEG SALIMDE
402170;AJ;;0;8;12;5;18;8;11;4;10;10;;17;149;F;15;CEG KOULOUNDE
402171;AJ;;0;4;9;2;13;8;6;3;9;14;;17;113;M;17;CPL FAHAM
402172;AJ;;0;8;11;1;14;7;9;6;16;0;12;14;142;F;14;CS ISLAMIQUE DE SOKODE
402173;ADM;PASS;0;5;11;9;17;8;15;9;11;11;;17;171;M;14;CEG SALIMDE
402174;ADM;PASS;0;9;13;7;17;7;13;7;9;10;;16;160;M;14;CPL FAHAM
402175;AJ;;0;7;10;2;11;6;15;4;6;10;;13;118;M;15;CEG LE PHENIX
402176;ADM;PASS;0;8;14;3;18;10;11;7;11;11;;13;160;F;16;CPL FAHAM
402177;ADM;ABIEN;0;7;10;9;19;7;19;12;13;13;14;;192;M;16;CEG KOULOUNDE
402178;ADM;PASS;1;6;11;7;15;8;14;7;10;14;;18;160;M;21;CEG SALIMDE
402179;ADM;PASS;0;8;10;8;19;10;16;8;11;14;;11;177;M;19;CEG SALIMDE
402180;ADM;PASS;0;11;9;9;19;5;14;10;15;10;13;;176;M;16;CEG KOULOUNDE
402181;ADM;PASS;0;9;12;8;18;7;15;11;15;15;17;;191;M;20;CEG SALIMDE
402182;AJ;;0;7;9;3;14;5;11;4;9;13;13;;123;M;15;CPL FAHAM
402183;ADM;PASS;0;7;11;4;17;8;15;7;12;13;;16;163;M;20;CEG KOULOUNDE
402184;ADM;PASS;1;3;11;4;16;10;9;10;14;13;;18;160;F;16;CS EL FAROUK
402185;ADM;PASS;0;7;12;11;17;7;13;11;13;14;;17;184;F;16;CEG SALIMDE
402186;AJ;;0;4;13;3;13;7;8;6;11;15;;19;136;F;20;CS ISLAMIQUE DE SOKODE
402187;AJ;;0;8;10;8;16;5;9;7;7;0;;15;137;F;17;CPL DAROUL COUR'AN
402188;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;21;CEG SALIMDE
402189;AJ;;0;3;11;7;13;9;9;7;9;10;;14;137;M;14;CPL DAROUL COUR'AN
402190;ADM;PASS;0;11;9;6;16;10;15;7;13;15;;15;173;M;19;CS EL FAROUK
402191;AJ;;0;4;11;2;13;12;14;4;9;12;;20;141;F;17;CPL FAHAM
402192;ADM;PASS;0;4;14;9;16;8;15;8;6;11;;17;162;M;17;CEG KOULOUNDE
402193;ADM;PASS;0;8;10;5;16;8;16;11;9;13;;10;161;M;15;CEG KOULOUNDE
402194;AJ;;0;3;8;3;11;8;8;7;9;10;;12;113;F;17;CS ISLAMIQUE DE SOKODE
402195;AJ;;0;6;9;2;9;9;8;1;3;0;13;;91;M;17;CEG KOULOUNDE
402196;AJ;;0;3;8;4;10;8;7;2;5;10;;18;96;F;13;CPL FAHAM
402197;ADM;PASS;1;8;9;7;16;9;13;8;11;12;;13;160;M;17;CEG KOULOUNDE
402198;AJ;;0;4;8;4;8;8;5;1;9;11;;14;95;M;18;CEG SALIMDE
402199;AJ;;0;6;9;4;9;10;8;1;6;12;;16;107;M;16;CEG KOULOUNDE
402200;ADM;ABIEN;0;10;10;8;17;12;17;10;13;13;;19;192;F;17;CS ISLAMIQUE DE SOKODE
402201;AJ;;0;3;8;2;14;5;11;4;10;10;;16;116;M;16;CPL FAHAM
402202;ADM;PASS;1;9;11;7;15;12;11;7;9;11;17;;160;M;18;CEG KOULOUNDE
402203;AJ;;0;6;9;5;14;8;11;4;8;10;;17;129;M;18;CEG KOULOUNDE
402204;AJ;;0;2;8;6;13;3;13;3;6;15;;19;116;F;14;CPL FAHAM
402205;AJ;;0;9;10;2;16;8;10;5;8;11;;13;131;M;16;CEG KOULOUNDE
402206;ADM;PASS;1;6;10;7;15;9;13;7;14;13;;;160;M;19;CEG LE PHENIX
402207;ADM;PASS;1;12;12;9;13;6;11;8;12;10;;16;160;F;18;CS ISLAMIQUE DE SOKODE
402208;AJ;;0;11;9;2;15;11;12;3;11;10;;17;142;F;19;CEG KOULOUNDE
402209;ADM;PASS;1;3;10;9;16;8;9;13;9;10;18;13;160;F;17;CEG KOULOUNDE
402210;ADM;PASS;0;9;14;4;19;7;15;7;13;10;;13;170;F;18;CEG KOULOUNDE
402211;ADM;ABIEN;0;9;11;7;19;11;19;9;18;0;18;;202;M;17;CEG KOULOUNDE
402212;ADM;PASS;1;9;9;10;13;10;14;6;12;10;;12;160;F;18;CEG SALIMDE
402213;ADM;PASS;1;10;11;7;13;14;6;10;11;11;;19;161;M;16;CEG KOULOUNDE
402214;ADM;ABIEN;0;12;11;8;19;10;14;11;16;10;;16;195;M;18;CEG KOULOUNDE
402215;AJ;;0;5;8;6;12;9;12;8;6;12;;12;131;F;18;CEG SALIMDE
402216;ADM;PASS;1;7;8;7;16;10;13;7;12;13;;13;160;M;19;CEG SALIMDE
402217;AJ;;0;4;10;5;12;11;12;5;12;15;;14;147;M;15;CEG SALIMDE
402218;ADM;PASS;0;8;10;7;15;9;14;7;12;15;;16;166;M;22;CEG KOULOUNDE
402219;ADM;ABIEN;0;8;11;12;15;9;19;15;10;13;;17;198;M;18;CEG KOULOUNDE
402220;ADM;PASS;0;12;14;5;14;8;12;10;11;10;;17;165;F;16;CS ISLAMIQUE DE SOKODE
402221;ADM;PASS;0;11;10;6;13;11;7;11;14;13;;16;163;F;15;CPL DAROUL COUR'AN
402222;ADM;ABIEN;0;13;13;12;18;12;16;12;10;12;;18;206;M;15;CS EL FAROUK
402223;ADM;PASS;0;7;11;8;13;8;16;10;13;14;;15;174;M;18;CEG SALIMDE
402224;ADM;PASS;0;12;11;4;12;12;13;8;13;12;;13;163;F;14;CS ISLAMIQUE DE SOKODE
402225;AJ;;0;7;9;2;13;8;7;4;12;12;;18;124;F;18;CPL DAROUL COUR'AN
402226;AJ;;0;4;9;6;5;7;4;5;8;11;;20;98;F;18;CPL DAROUL COUR'AN
402227;ADM;PASS;0;7;10;6;17;8;14;7;14;15;;13;167;M;17;CEG KOULOUNDE
402228;AJ;;0;6;10;1;11;7;6;4;10;0;;18;109;F;17;CEG KOULOUNDE
402229;AJ;;0;11;12;6;15;5;12;3;11;15;;20;149;M;15;CEG SALIMDE
402230;AJ;;0;10;12;6;13;6;8;5;10;11;;18;136;F;15;CPL DAROUL COUR'AN
402231;ADM;ABIEN;0;6;9;11;16;11;18;12;13;13;;14;193;M;17;CS EL FAROUK
402232;ADM;ABIEN;0;9;14;5;18;18;17;9;14;15;;13;207;M;16;CEG KOULOUNDE
402233;ADM;PASS;0;6;16;4;17;12;14;6;14;0;12;19;179;F;17;CEG KOULOUNDE
402234;ADM;PASS;0;6;12;6;14;9;15;9;11;11;;19;164;M;15;CEG KOULOUNDE
402235;ADM;PASS;0;9;9;8;13;11;17;11;10;0;;20;172;F;17;CPL DAROUL COUR'AN
402236;ADM;ABIEN;6;11;14;7;18;13;16;13;11;13;;20;209;M;15;CS EL FAROUK
402237;ADM;PASS;0;6;13;5;18;12;9;9;11;11;;16;166;F;15;CEG KOULOUNDE
402238;AJ;;0;8;11;4;15;8;9;8;11;15;;18;150;M;18;CS ISLAMIQUE DE SOKODE
402239;AJ;;0;3;9;4;14;7;9;4;8;14;;12;119;M;17;CEG KOULOUNDE
402240;AJ;;0;5;10;7;13;8;10;5;11;15;;15;143;F;18;CEG SALIMDE
402241;AJ;;0;8;12;3;15;10;11;3;10;11;;15;142;M;16;CPL FAHAM
402242;ADM;PASS;0;9;12;3;17;11;13;8;10;12;;17;164;F;17;CEG KOULOUNDE
402243;ADM;ABIEN;0;12;14;8;20;8;17;12;12;15;;14;203;M;14;CEG KOULOUNDE
402244;ADM;PASS;0;9;10;5;19;10;12;7;16;10;;17;172;M;15;CS ISLAMIQUE DE SOKODE
402245;AJ;;0;6;15;6;15;6;7;4;13;14;;9;142;F;16;CEG SALIMDE
402246;AJ;;0;4;6;2;13;7;11;4;5;13;;15;108;M;15;CPL FAHAM
402247;ADM;PASS;1;6;10;8;18;7;13;7;11;15;;8;160;M;19;CEG SALIMDE
402248;ADM;PASS;0;11;11;8;17;10;10;11;11;10;;16;172;M;16;CEG KOULOUNDE
402249;AJ;;0;4;11;3;11;11;7;2;7;14;;11;113;M;19;CEG KOULOUNDE
402250;AJ;;0;3;15;4;15;9;7;9;9;15;;11;145;M;17;CEG SALIMDE
402251;ADM;PASS;0;6;16;7;16;9;13;8;8;14;;12;166;M;15;CEG SALIMDE
402252;AJ;;0;4;8;5;7;7;6;1;7;0;;12;88;F;18;CEG SALIMDE
402253;ADM;PASS;0;11;13;6;18;10;18;6;10;13;;13;179;M;17;CEG SALIMDE
402254;AJ;;0;2;10;2;9;6;6;7;6;13;;16;102;M;16;CEG SALIMDE
402255;AJ;;0;10;10;3;14;8;15;6;9;10;;18;145;M;19;CEG LE PHENIX
402256;AJ;;0;8;8;3;14;9;12;5;5;13;;15;128;M;20;CS ISLAMIQUE DE SOKODE
402257;AJ;;0;8;12;6;15;10;10;5;10;12;;15;151;F;17;CEG SALIMDE
402258;AJ;;0;6;9;1;15;9;13;8;10;15;;11;142;F;18;CEG SALIMDE
402259;ADM;PASS;1;6;12;8;16;9;9;9;9;15;;15;161;M;15;CEG SALIMDE
402260;ADM;PASS;1;10;9;5;13;13;11;8;12;15;;13;161;F;21;CS ISLAMIQUE DE SOKODE
402261;AJ;;0;8;9;5;11;10;9;4;8;12;;11;123;F;19;CPL DAROUL COUR'AN
402262;ADM;BIEN;0;16;18;12;20;11;17;15;13;0;18;14;237;M;16;CEG SALIMDE
402263;AJ;;0;4;10;4;15;9;10;8;11;15;;13;146;M;14;CS ISLAMIQUE DE SOKODE
402264;AJ;;0;4;8;5;8;8;8;3;10;14;;9;108;M;15;CPL FAHAM
402265;ADM;PASS;0;10;18;8;14;11;15;10;10;10;;15;187;M;15;CEG KOULOUNDE
402266;AJ;;0;2;10;5;10;6;5;4;5;14;;16;101;M;14;CPL FAHAM
402277;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;F;19;CS ISLAMIQUE DE SOKODE
402278;ADM;ABIEN;0;10;15;9;18;12;12;14;10;12;;20;197;F;14;CS EL FAROUK
402279;ADM;PASS;1;4;15;7;12;8;9;14;8;14;;20;160;F;16;CS EL FAROUK
402280;AJ;;0;9;11;4;14;11;7;6;9;15;;13;141;M;18;CEG KOULOUNDE
402281;AJ;;0;7;9;2;15;10;14;8;8;15;;17;149;M;22;CEG KOULOUNDE
402282;ADM;PASS;0;7;10;9;20;10;17;10;10;11;;18;185;M;18;CEG SALIMDE
402283;ADM;ABIEN;0;17;10;7;18;13;19;16;15;10;;19;218;F;13;CEG KOULOUNDE
402284;AJ;;0;4;17;2;16;12;8;8;8;10;;14;150;F;19;CS ISLAMIQUE DE SOKODE
402285;AJ;;0;6;12;5;15;7;7;5;11;14;11;;135;M;21;CEG SALIMDE
402286;AJ;;0;6;14;3;8;8;7;6;6;10;;11;111;M;15;CS ISLAMIQUE DE SOKODE
402287;AJ;;0;6;9;7;12;6;10;10;8;14;;18;139;F;15;CEG SALIMDE
402288;AJ;;0;6;8;6;15;10;9;10;10;14;;14;150;M;16;CEG SALIMDE
402289;ADM;ABIEN;13;11;14;8;18;9;17;15;12;12;13;;215;M;17;CS ISLAMIQUE DE SOKODE
402290;ADM;PASS;0;2;11;10;16;9;11;12;6;15;;19;162;F;19;CEG SALIMDE
402291;ADM;PASS;0;7;12;3;19;16;17;11;11;13;;13;191;M;16;CS EL FAROUK
402292;ADM;ABIEN;0;7;10;11;19;14;18;15;15;12;;17;218;M;13;CEG SALIMDE
402293;ADM;ABIEN;0;11;11;9;18;11;14;13;10;15;;17;193;M;21;CPL DAROUL COUR'AN
402294;ADM;ABIEN;0;10;11;8;18;12;14;16;9;11;;19;192;M;14;CEG KOULOUNDE
402295;ADM;PASS;0;12;13;7;17;11;14;11;7;15;18;;182;F;15;CEG KOULOUNDE
402296;ADM;PASS;0;5;11;7;17;14;9;12;12;15;11;;175;F;14;CEG SALIMDE
402297;ADM;ABIEN;3;9;10;7;19;9;18;15;12;11;;18;198;M;14;CEG KOULOUNDE
402298;ADM;PASS;5;5;13;6;12;12;9;9;9;0;16;17;160;F;18;CEG KOULOUNDE
402299;ADM;PASS;0;11;12;8;16;10;14;12;11;14;;15;186;M;15;CS ISLAMIQUE DE SOKODE
402300;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;22;CEG KOULOUNDE
402301;AJ;;0;2;10;4;8;10;4;5;7;13;;12;103;F;16;CEG SALIMDE
402302;AJ;;0;3;11;2;15;5;14;6;12;11;;15;139;M;15;CPL FAHAM
402303;AJ;;0;6;12;2;11;6;8;9;11;11;11;;126;M;19;CEG KOULOUNDE
402304;ADM;PASS;1;5;8;8;15;7;12;11;13;11;;18;160;M;19;CS EL FAROUK
402305;AJ;;0;4;10;2;14;10;9;8;9;10;;16;133;F;16;CS ISLAMIQUE DE SOKODE
402306;ADM;PASS;0;7;11;4;19;8;13;9;13;0;18;16;171;F;17;CEG KOULOUNDE
402307;ADM;PASS;0;4;12;8;14;8;9;10;13;14;;18;161;F;16;CS EL FAROUK
402308;ADM;PASS;0;9;11;4;19;9;15;10;12;0;0;13;172;M;19;CEG KOULOUNDE
402309;ADM;BIEN;0;17;13;8;20;11;17;17;14;13;;18;225;M;14;CEG KOULOUNDE
402310;ADM;PASS;0;6;8;4;16;10;14;12;14;0;13;17;170;F;17;CS ISLAMIQUE DE SOKODE
402311;ADM;ABIEN;0;6;12;8;19;10;17;14;16;15;;16;208;M;17;CEG SALIMDE
402312;ADM;PASS;0;8;9;3;19;10;10;9;12;14;;14;160;M;20;CPL FAHAM
402313;ADM;PASS;0;6;6;7;18;9;17;10;9;11;16;;164;M;17;CEG KOULOUNDE
402314;AJ;;0;6;10;7;15;7;9;8;10;13;;17;146;M;17;CPL DAROUL COUR'AN
402315;ADM;PASS;0;10;11;4;16;11;13;11;10;0;14;13;169;F;17;CEG KOULOUNDE
402316;ADM;PASS;0;6;10;5;17;7;15;11;11;11;;16;164;F;16;CS EL FAROUK
402317;AJ;;0;6;10;1;13;7;10;1;8;10;;13;109;F;14;CEG LE PHENIX
402318;ADM;PASS;0;7;9;8;19;7;15;11;14;12;;14;179;M;15;CEG KOULOUNDE
402319;AJ;;0;9;8;1;11;8;12;10;7;14;;16;132;F;14;CS EL FAROUK
402320;ADM;PASS;1;11;11;8;18;6;14;2;11;13;;15;160;F;16;CPL DAROUL COUR'AN
402321;AJ;;0;7;10;3;16;5;15;10;9;10;;15;148;F;16;CEG LE PHENIX
402322;ADM;BIEN;0;14;15;11;18;10;17;17;14;15;;15;228;M;16;CEG SALIMDE
402323;ADM;PASS;1;10;12;6;14;10;15;4;11;10;;16;160;F;15;CEG LE PHENIX
402324;ADM;PASS;0;7;13;6;16;8;17;7;8;15;;17;167;M;15;CEG KOULOUNDE
402325;AJ;;0;8;11;5;13;8;11;8;12;10;;15;149;F;17;CS ISLAMIQUE DE SOKODE
402326;ADM;PASS;0;13;10;8;19;8;14;6;12;10;;18;172;F;18;CEG KOULOUNDE
402327;ADM;PASS;4;7;9;7;17;10;12;8;12;10;;17;166;F;14;CEG KOULOUNDE
402328;ADM;PASS;1;8;7;6;18;10;18;7;8;10;;14;161;M;17;CEG KOULOUNDE
402329;AJ;;0;2;7;5;7;5;5;4;10;14;;13;95;M;14;CPL FAHAM
402330;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;F;18;CPL DAROUL COUR'AN
402331;ADM;PASS;1;10;7;7;11;11;13;9;13;15;;12;160;F;14;CS EL FAROUK
402332;AJ;;0;8;8;7;9;10;9;4;10;12;;17;129;F;18;CEG SALIMDE
402333;ADM;PASS;1;8;10;5;16;9;12;8;13;10;19;;160;M;19;CEG KOULOUNDE
402334;ADM;PASS;3;6;10;6;16;10;12;8;15;12;;17;170;F;17;CEG SALIMDE
402335;ADM;PASS;1;6;9;5;16;12;15;5;13;10;;13;160;F;19;CEG KOULOUNDE
402336;ADM;PASS;0;4;11;5;15;9;14;11;11;10;;17;161;M;15;CEG LE PHENIX
402337;ADM;PASS;0;10;10;5;16;13;11;9;11;10;;12;162;F;15;CEG KOULOUNDE
402338;AJ;;0;1;8;2;9;11;4;3;8;15;;12;98;F;19;CEG SALIMDE
402339;AJ;;0;5;10;3;8;6;6;2;5;13;14;;92;M;16;CEG LE PHENIX
402340;ADM;ABIEN;7;12;10;10;15;12;19;12;12;11;;17;205;F;15;CEG LE PHENIX
402341;AJ;;0;4;10;3;11;11;12;7;11;15;12;;141;F;18;CEG KOULOUNDE
402342;ADM;ABIEN;0;12;14;7;18;12;17;8;12;10;;14;192;F;18;CEG KOULOUNDE
402343;ADM;PASS;1;9;10;8;17;9;10;6;11;15;;14;161;M;19;CEG KOULOUNDE
402344;ADM;PASS;0;7;9;4;17;13;13;9;13;15;;17;173;F;18;CEG LE PHENIX
402345;ADM;PASS;0;9;11;6;16;9;13;7;12;12;;13;162;M;18;CEG KOULOUNDE
402346;AJ;;0;3;9;5;16;10;9;5;9;13;;8;132;F;16;CEG SALIMDE
402347;AJ;;0;4;8;2;12;10;7;2;8;10;;14;106;F;19;CEG KOULOUNDE
402348;AJ;;0;5;7;7;16;9;16;7;9;10;;14;151;M;14;CEG LE PHENIX
402349;ADM;ABIEN;2;9;10;9;19;12;17;14;13;11;;17;205;M;15;CS EL FAROUK
402350;AJ;;0;4;11;4;16;7;8;5;11;14;;15;137;M;24;CPL FAHAM
402351;ADM;PASS;0;8;9;8;16;13;15;8;14;10;;16;179;M;19;CEG KOULOUNDE
402352;AJ;;0;7;9;6;14;8;12;4;9;10;;15;136;F;19;CEG KOULOUNDE
402353;ADM;PASS;1;6;9;6;17;8;14;6;13;15;;13;161;M;19;CEG KOULOUNDE
402354;ADM;PASS;0;7;11;1;19;10;18;8;13;10;;17;172;M;16;CEG LE PHENIX
402355;ADM;PASS;1;6;10;8;16;8;11;6;14;13;14;;160;M;15;CEG SALIMDE
402356;AJ;;0;7;9;4;16;8;12;2;11;15;;15;141;M;20;CEG KOULOUNDE
402357;AJ;;0;10;7;5;13;10;7;7;5;10;;14;122;F;15;CPL DAROUL COUR'AN
402358;ADM;PASS;0;14;10;10;16;12;13;8;10;14;;18;181;M;16;CEG KOULOUNDE
402359;ADM;PASS;1;11;11;7;11;10;14;7;13;10;;13;161;F;15;CS ISLAMIQUE DE SOKODE
402360;AJ;;0;4;8;1;4;8;6;1;5;0;;13;73;F;23;CS ISLAMIQUE DE SOKODE
402361;AJ;;0;5;9;4;6;7;8;6;11;13;;13;113;F;16;CS ISLAMIQUE DE SOKODE
402362;AJ;;0;3;8;1;5;6;7;2;4;13;;13;75;F;15;CEG SALIMDE
402363;ADM;PASS;0;9;10;7;14;11;15;12;13;15;;20;183;M;15;CS ISLAMIQUE DE SOKODE
402364;ADM;PASS;0;10;10;9;14;10;16;9;14;12;;19;181;M;14;CEG KOULOUNDE
402365;ADM;PASS;0;12;9;8;18;13;13;12;10;10;;14;182;M;16;CEG KOULOUNDE
402366;AJ;;0;3;8;3;11;4;10;5;4;12;;20;100;F;15;CPL FAHAM
402367;AJ;;0;4;9;5;12;9;11;8;11;0;15;16;144;F;19;CS ISLAMIQUE DE SOKODE
402368;AJ;;0;7;8;5;8;9;8;5;12;10;;18;122;F;19;CEG KOULOUNDE
402369;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;F;19;CS ISLAMIQUE DE SOKODE
402370;AJ;;0;6;11;2;16;8;8;4;9;11;;18;128;M;16;CS ISLAMIQUE DE SOKODE
402371;ADM;PASS;0;10;10;2;18;8;14;7;13;0;14;13;161;F;20;CS ISLAMIQUE DE SOKODE
402372;AJ;;0;6;11;4;11;12;13;6;9;10;;18;143;F;14;CEG KOULOUNDE
402373;ADM;PASS;0;10;11;8;14;13;14;6;13;13;;15;176;F;15;CEG SALIMDE
402374;AJ;;0;1;10;2;6;8;9;6;4;15;;12;98;F;16;CEG SALIMDE
402375;AJ;;0;10;14;4;12;11;9;6;9;10;;13;143;F;15;CEG KOULOUNDE
402376;ADM;PASS;0;6;12;8;12;8;15;9;10;11;;19;160;F;16;CEG KOULOUNDE
402377;ADM;ABIEN;0;16;13;11;19;12;15;11;15;12;;15;215;M;15;CEG SALIMDE
402378;AJ;;0;5;10;1;7;8;6;1;4;12;;12;83;M;15;CEG KOULOUNDE
402379;AJ;;0;9;10;6;11;5;7;7;10;12;;15;128;F;16;CPL DAROUL COUR'AN
402380;AJ;;0;6;10;1;14;9;12;1;12;15;;14;133;M;22;CEG KOULOUNDE
402381;AJ;;0;5;9;3;8;8;9;5;8;15;;14;114;M;14;CEG LE PHENIX
402382;ADM;ABIEN;5;10;16;7;18;12;17;6;11;10;;15;194;F;16;CEG KOULOUNDE
402383;AJ;;0;7;10;3;14;7;11;6;16;10;;15;146;F;15;CS ISLAMIQUE DE SOKODE
402384;AJ;;0;7;10;6;10;7;10;4;9;0;10;13;122;F;22;CEG SALIMDE
402385;ADM;PASS;0;10;10;4;15;13;16;9;13;12;19;0;177;M;13;CS EL FAROUK
402386;ADM;PASS;0;11;10;6;19;8;17;9;14;14;;15;186;M;16;CS EL FAROUK
402387;ADM;PASS;1;10;10;5;16;9;14;6;12;10;;17;160;F;16;CS ISLAMIQUE DE SOKODE
402388;ADM;PASS;1;13;13;5;15;10;14;4;10;0;;16;161;M;15;CEG KOULOUNDE
402389;ADM;PASS;1;11;9;7;16;9;13;11;8;10;;12;160;F;16;CEG KOULOUNDE
402390;ADM;PASS;0;6;10;10;17;12;15;9;13;13;;14;185;M;19;CEG SALIMDE
402391;AJ;;0;6;9;6;5;7;6;1;6;15;;14;95;F;19;CEG SALIMDE
402392;AJ;;0;2;7;1;7;4;7;2;6;12;;11;73;F;19;CEG SALIMDE
402393;ADM;PASS;0;9;8;8;19;9;13;8;13;10;;19;170;M;16;CEG KOULOUNDE
402394;AJ;;0;5;7;2;6;6;7;1;2;15;;16;77;F;15;CEG LE PHENIX
402395;ADM;PASS;0;10;11;5;17;10;16;11;10;11;;18;176;M;16;CEG KOULOUNDE
402396;AJ;;0;0;0;0;0;0;0;0;0;10;;0;0;F;16;CS ISLAMIQUE DE SOKODE
402397;ADM;PASS;0;13;10;7;16;10;13;7;9;10;;17;162;F;14;CEG KOULOUNDE
402398;ADM;ABIEN;0;13;16;8;19;13;18;10;16;10;15;;218;F;17;CEG KOULOUNDE
402399;ADM;PASS;0;12;12;4;19;11;16;6;8;13;;16;172;M;16;CPL FAHAM
402400;ADM;PASS;0;9;10;7;16;9;16;8;11;15;;19;173;F;17;CEG KOULOUNDE
402401;AJ;;0;6;10;1;11;6;7;2;11;10;;13;105;F;19;CS ISLAMIQUE DE SOKODE
402402;ADM;ABIEN;0;16;12;7;19;11;19;12;14;10;;17;209;F;16;CEG KOULOUNDE
402403;AJ;;0;6;10;3;9;5;8;2;4;15;;14;97;F;16;CEG SALIMDE
402404;ADM;PASS;0;14;14;4;16;10;16;7;6;10;;15;165;M;16;CEG KOULOUNDE
402405;ADM;PASS;0;7;12;7;17;8;17;9;9;10;;14;169;F;18;CEG SALIMDE
402406;ADM;ABIEN;0;11;14;4;19;16;16;5;13;14;;20;194;F;17;CPL FAHAM
402407;AJ;;0;9;8;4;15;4;13;5;12;13;;12;136;M;16;CS ISLAMIQUE DE SOKODE
402408;AJ;;0;9;11;4;13;8;15;4;11;0;10;19;146;F;16;CEG KOULOUNDE
402409;ADM;PASS;0;6;11;5;17;8;13;7;13;13;;15;162;M;15;CS ISLAMIQUE DE SOKODE
402410;ADM;ABIEN;0;13;17;6;19;14;16;6;12;13;;14;200;M;14;CEG KOULOUNDE
402411;AJ;;0;7;9;5;14;10;12;4;10;13;;13;141;F;19;CEG KOULOUNDE
402412;ADM;PASS;1;8;11;6;17;9;16;5;9;10;;15;160;F;16;CEG KOULOUNDE
402413;ADM;PASS;0;7;13;7;15;8;14;6;14;15;;16;171;F;16;CS ISLAMIQUE DE SOKODE
402414;ADM;PASS;0;6;12;6;17;6;15;9;12;15;;14;169;F;14;CS ISLAMIQUE DE SOKODE
402415;ADM;PASS;0;7;11;5;17;11;16;7;10;0;13;16;169;F;17;CEG KOULOUNDE
402416;AJ;;0;3;11;4;13;9;8;5;7;15;14;;126;F;18;CEG SALIMDE
402417;AJ;;0;1;5;1;3;4;1;1;4;15;;14;48;M;20;CS ISLAMIQUE DE SOKODE
402418;ADM;PASS;0;12;9;11;19;9;16;10;13;10;17;;191;M;17;CEG KOULOUNDE
402419;AJ;;0;5;11;6;9;8;9;5;9;13;;15;127;F;18;CPL FAHAM
402420;AJ;;0;8;11;6;11;7;11;3;8;0;12;14;128;F;20;CPL FAHAM
402421;ADM;PASS;0;8;12;6;18;10;12;8;10;10;;18;165;F;18;CEG KOULOUNDE
402422;ADM;PASS;0;11;13;8;17;8;12;12;11;14;;15;182;F;15;CPL DAROUL COUR'AN
402423;AJ;;0;2;9;8;15;5;9;7;8;13;;12;129;M;16;CEG SALIMDE
402424;AJ;;0;4;8;4;13;9;12;7;8;12;17;14;137;M;16;CEG LE PHENIX
402425;ADM;PASS;1;6;11;9;15;10;12;7;10;15;;0;160;F;15;CEG SALIMDE
402426;ADM;PASS;2;12;12;3;17;7;14;7;14;11;18;;168;F;14;CEG KOULOUNDE
402427;ADM;PASS;1;5;12;4;18;9;14;6;11;11;17;;160;M;19;CEG KOULOUNDE
402428;ADM;PASS;0;6;13;6;19;8;12;6;17;10;;12;170;F;18;CEG KOULOUNDE
402429;ADM;PASS;0;5;14;7;15;9;12;6;14;15;;12;166;F;16;CEG SALIMDE
402430;ADM;PASS;1;8;14;8;14;8;8;8;12;12;;17;160;M;18;CPL FAHAM
402431;ADM;PASS;1;7;11;5;16;9;15;5;15;10;;3;160;F;17;CEG KOULOUNDE
402432;ADM;ABIEN;0;7;11;8;19;7;16;14;17;10;19;;196;F;15;CEG KOULOUNDE
402433;ADM;ABIEN;0;5;15;11;19;7;17;13;15;15;16;;209;M;17;CEG KOULOUNDE
402434;ADM;PASS;0;9;13;6;16;9;13;4;15;12;;11;164;F;15;CEG KOULOUNDE
402435;AJ;;0;5;10;2;13;5;14;2;8;10;;14;117;F;19;CEG LE PHENIX
402436;ADM;PASS;1;5;10;5;18;6;15;7;14;15;;9;161;F;17;CS ISLAMIQUE DE SOKODE
402437;ADM;PASS;0;10;11;6;16;10;17;7;12;10;15;;173;F;15;CEG KOULOUNDE
402438;AJ;;0;7;9;4;14;6;7;3;8;15;;14;118;F;14;CEG KOULOUNDE
